sales_id,transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,total_price
15411,2019-04-28,15:26:55,5158,22,2,2,4
15412,2019-04-28,15:27:11,8496,33,2,3.5,7
15413,2019-04-28,15:27:37,5171,47,1,3,3
15414,2019-04-28,15:27:46,5145,42,2,2.5,5
15415,2019-04-28,15:27:50,5250,33,2,3.5,7
15416,2019-04-28,15:27:52,8153,27,1,3.5,3.5
15417,2019-04-28,15:28:02,5139,34,1,2.45,2.45
15418,2019-04-28,15:28:02,5139,70,1,3.25,3.25
15419,2019-04-28,15:29:30,5319,53,2,3.25,6
15420,2019-04-28,15:30:43,5050,22,2,2,4
15421,2019-04-28,15:30:48,8036,58,1,3.5,3.5
15422,2019-04-28,15:32:36,5465,41,2,4.5,8.5
15423,2019-04-28,15:33:05,5647,38,2,4,7.5
15424,2019-04-28,15:33:23,5546,27,1,3.5,3.5
15425,2019-04-28,15:33:49,5846,40,1,4,3.75
15426,2019-04-28,15:34:39,5193,27,2,3.5,7
15427,2019-04-28,15:36:20,8386,58,2,3.5,7
15428,2019-04-28,15:38:07,8059,61,2,4.75,9.5
15429,2019-04-28,15:40:05,5483,72,1,3.25,2.65
15430,2019-04-28,15:40:05,5483,87,1,3,2.1
15431,2019-04-28,15:41:47,5578,42,1,2.5,2.5
15432,2019-04-28,15:42:27,8245,38,1,4,3.75
15433,2019-04-28,15:43:11,5930,31,2,2.2,4.4
15434,2019-04-28,15:44:06,5194,33,1,3.5,3.5
15435,2019-04-28,15:45:01,8298,87,2,3,6
15436,2019-04-28,15:45:59,5157,56,1,2.8,2.55
15437,2019-04-28,15:46:15,5454,46,1,2.5,2.5
15438,2019-04-28,15:46:46,5815,47,1,3,3
15439,2019-04-28,15:47:38,5627,50,1,2.5,2.5
15440,2019-04-28,15:48:25,5067,61,1,4.75,4.75
15441,2019-04-28,15:49:22,5629,39,2,4.5,8.5
15442,2019-04-28,15:50:18,5799,35,2,3.1,6.2
15443,2019-04-28,15:50:18,5799,74,1,3.5,3.5
15444,2019-04-28,15:50:31,5871,38,2,4,7.5
15445,2019-04-28,15:53:19,5011,28,1,2,2
15446,2019-04-28,15:53:21,5112,51,1,3,3
15447,2019-04-28,15:53:21,5112,75,1,3.25,3.5
15448,2019-04-28,15:53:39,5286,43,1,3,3
15449,2019-04-28,15:55:50,5378,36,2,3.75,7.5
15450,2019-04-28,15:55:57,5341,25,2,2.2,4.4
15451,2019-04-28,15:56:01,8489,87,1,3,3
15452,2019-04-28,15:56:53,5047,32,1,3,3
15453,2019-04-28,15:58:56,8174,26,2,3,6
15454,2019-04-28,15:59:45,8379,46,1,2.5,2.5
15455,2019-04-28,16:00:55,5564,47,1,3,3
15456,2019-04-28,16:01:22,8439,27,2,3.5,7
15457,2019-04-28,16:01:22,8439,76,1,3.5,3.5
15458,2019-04-28,16:01:59,8184,41,1,4.5,4.25
15459,2019-04-28,16:02:16,5901,47,1,3,3
15460,2019-04-28,16:02:16,5901,69,1,3.5,3.25
15461,2019-04-28,16:02:28,5787,57,1,3.35,3.1
15462,2019-04-28,16:02:28,5787,79,1,3.75,3.75
15463,2019-04-28,16:05:27,5283,61,2,4.75,9.5
15464,2019-04-28,16:09:40,5421,33,2,3.5,7
15465,2019-04-28,16:11:13,5783,38,2,4,7.5
15466,2019-04-28,16:15:12,8278,42,2,2.5,5
15467,2019-04-28,16:15:30,5163,31,1,2.2,2.2
15468,2019-04-28,16:15:30,5163,72,1,3.25,3.25
15469,2019-04-28,16:16:42,8080,23,2,2.5,5
15470,2019-04-28,16:16:42,8080,73,1,3.75,3.75
15471,2019-04-28,16:17:32,5203,35,1,3.1,3.1
15472,2019-04-28,16:20:46,5064,52,2,2.75,5
15473,2019-04-28,16:21:03,5780,26,1,3,3
15474,2019-04-28,16:21:38,5071,47,2,3,6
15475,2019-04-28,16:22:11,5705,40,1,4,3.75
15476,2019-04-28,16:22:18,5728,61,2,4.75,9.5
15477,2019-04-28,16:23:40,5648,51,2,3,6
15478,2019-04-28,16:24:14,5573,52,2,2.75,5
15479,2019-04-28,16:24:36,5927,38,2,4,7.5
15480,2019-04-28,16:25:15,5583,47,1,3,3
15481,2019-04-28,16:26:28,5030,47,1,3,3
15482,2019-04-28,16:26:28,5030,72,1,3.25,3.25
15483,2019-04-28,16:26:41,8052,23,1,2.5,2.5
15484,2019-04-28,16:26:46,8272,46,1,2.5,2.5
15485,2019-04-28,16:34:38,8111,48,1,2.5,2.5
15486,2019-04-28,16:37:08,5932,40,2,4,7.5
15487,2019-04-28,16:37:10,5355,53,1,3.25,3
15488,2019-04-28,16:38:30,5479,39,2,4.5,8.5
15489,2019-04-28,16:38:39,5911,22,2,2,4
15490,2019-04-28,16:39:25,5127,41,2,4.5,8.5
15491,2019-04-28,16:40:01,5933,52,1,2.75,2.5
15492,2019-04-28,16:40:13,5625,40,2,4,7.5
15493,2019-04-28,16:40:15,8149,73,1,3.75,3.75
15494,2019-04-28,16:40:15,8149,87,1,3,2.1
15495,2019-04-28,16:41:53,5149,27,2,3.5,7
15496,2019-04-28,16:42:15,5488,56,2,2.8,5.1
15497,2019-04-28,16:42:57,5399,33,1,3.5,3.5
15498,2019-04-28,16:42:57,5399,73,1,3.75,3.75
15499,2019-04-28,16:44:00,5915,32,1,3,3
15500,2019-04-28,16:44:07,5745,29,2,2.5,5
15501,2019-04-28,16:44:08,5640,35,1,3.1,3.1
15502,2019-04-28,16:44:17,5766,32,2,3,6
15503,2019-04-28,16:44:44,5463,38,1,4,3.75
15504,2019-04-28,16:45:54,5697,87,2,3,6
15505,2019-04-28,16:46:55,5484,32,1,3,3
15506,2019-04-28,16:47:49,5434,42,2,2.5,5
15507,2019-04-28,16:50:40,5940,24,2,3,6
15508,2019-04-28,16:52:35,8447,39,2,4.5,8.5
15509,2019-04-28,16:52:35,8447,78,1,4.5,4.5
15510,2019-04-28,16:56:02,5530,53,1,3.25,3
15511,2019-04-28,16:57:34,8353,42,1,2.5,2.5
15512,2019-04-28,16:57:39,5835,32,1,3,3
15513,2019-04-28,16:58:40,5284,47,2,3,6
15514,2019-04-28,17:00:51,5191,58,1,3.5,3.5
15515,2019-04-28,17:04:07,8044,38,2,4,7.5
15516,2019-04-28,17:04:07,8044,78,1,4.5,4.5
15517,2019-04-28,17:04:20,5326,30,2,3,6
15518,2019-04-28,17:07:03,5906,76,1,3.5,3.5
15519,2019-04-28,17:07:03,5906,87,2,3,6
15520,2019-04-28,17:10:32,5505,31,2,2.2,4.4
15521,2019-04-28,17:10:32,5505,72,1,3.25,3.25
15522,2019-04-28,17:12:01,5725,42,1,2.5,2.5
15523,2019-04-28,17:14:01,5519,49,2,3,6
15524,2019-04-28,17:14:01,5519,71,1,3.75,3.75
15525,2019-04-28,17:14:21,5681,87,2,3,6
15526,2019-04-28,17:14:23,8342,37,2,3,6
15527,2019-04-28,17:14:41,5554,51,1,3,3
15528,2019-04-28,17:14:41,5554,77,1,3,3
15529,2019-04-28,17:15:11,5657,28,1,2,2
15530,2019-04-28,17:15:31,5696,51,1,3,3
15531,2019-04-28,17:16:07,5421,57,1,3.35,3.1
15532,2019-04-28,17:16:29,5029,32,2,3,6
15533,2019-04-28,17:17:24,8060,41,1,4.5,4.25
15534,2019-04-28,17:17:24,8060,75,1,3.25,3.5
15535,2019-04-28,17:17:38,8289,39,1,4.5,4.25
15536,2019-04-28,17:17:38,8289,78,1,4.5,4.5
15537,2019-04-28,17:20:38,5560,24,2,3,6
15538,2019-04-28,17:22:21,8332,49,1,3,3
15539,2019-04-28,17:23:27,8469,42,2,2.5,5
15540,2019-04-28,17:26:09,5338,25,2,2.2,4.4
15541,2019-04-28,17:27:47,5924,35,1,3.1,3.1
15542,2019-04-28,17:30:05,5854,40,2,4,7.5
15543,2019-04-28,17:34:16,5135,34,2,2.45,4.9
15544,2019-04-28,17:37:45,5528,35,2,3.1,6.2
15545,2019-04-28,17:39:05,5724,54,1,2.75,2.5
15546,2019-04-28,17:40:05,5828,58,1,3.5,3.5
15547,2019-04-28,17:41:30,8394,43,2,3,6
15548,2019-04-28,17:41:34,5442,42,1,2.5,2.5
15549,2019-04-28,17:42:09,5793,56,2,2.8,5.1
15550,2019-04-28,17:45:09,8440,60,1,3.75,3.75
15551,2019-04-28,17:45:44,5130,46,2,2.5,5
15552,2019-04-28,17:46:23,8388,59,2,4.5,9
15553,2019-04-28,17:46:23,8388,76,1,3.5,3.5
15554,2019-04-28,17:46:35,8395,32,2,3,6
15555,2019-04-28,17:46:56,8407,28,2,2,4
15556,2019-04-28,17:48:10,5581,44,2,2.5,5
15557,2019-04-28,17:48:18,5934,36,2,3.75,7.5
15558,2019-04-28,17:50:41,8274,33,1,3.5,3.5
15559,2019-04-28,17:51:36,8166,35,1,3.1,3.1
15560,2019-04-28,17:51:51,5228,28,1,2,2
15561,2019-04-28,17:51:51,5228,77,1,3,3
15562,2019-04-28,17:52:48,5460,47,1,3,3
15563,2019-04-28,17:55:01,5152,33,1,3.5,3.5
15564,2019-04-28,17:55:01,5152,78,1,4.5,4.5
15565,2019-04-28,17:55:36,8485,47,2,3,6
15566,2019-04-28,17:55:51,5667,51,2,3,6
15567,2019-04-28,17:55:51,5667,79,1,3.75,3.75
15568,2019-04-28,17:55:59,5005,31,1,2.2,2.2
15569,2019-04-28,17:56:15,8251,29,1,2.5,2.5
15570,2019-04-28,17:56:15,8251,76,1,3.5,3.5
15571,2019-04-28,17:56:25,5704,25,1,2.2,2.2
15572,2019-04-28,17:56:25,5704,79,1,3.75,3.75
15573,2019-04-28,17:58:21,5744,43,2,3,6
15574,2019-04-28,18:00:46,5944,33,1,3.5,3.5
15575,2019-04-28,18:00:46,5944,79,1,3.75,3.75
15576,2019-04-28,18:01:17,8326,47,1,3,3
15577,2019-04-28,18:03:05,8179,49,1,3,3
15578,2019-04-28,18:04:14,8058,57,1,3.35,3.1
15579,2019-04-28,18:04:16,5900,72,2,3.25,5.3
15580,2019-04-28,18:04:16,5900,87,2,3,4.2
15581,2019-04-28,18:05:49,8183,28,2,2,4
15582,2019-04-28,18:08:18,5632,36,2,3.75,7.5
15583,2019-04-28,18:09:36,5935,45,1,3,3
15584,2019-04-28,18:09:36,5935,71,1,3.75,3.75
15585,2019-04-28,18:09:53,5481,52,2,2.75,5
15586,2019-04-28,18:09:53,5481,77,1,3,3
15587,2019-04-28,18:10:03,5843,28,2,2,4
15588,2019-04-28,18:13:50,5393,53,2,3.25,6
15589,2019-04-28,18:14:02,5560,58,1,3.5,3.5
15590,2019-04-28,18:16:39,5010,87,1,3,3
15591,2019-04-28,18:16:53,5069,32,2,3,6
15592,2019-04-28,18:17:29,8380,23,2,2.5,5
15593,2019-04-28,18:22:44,5347,36,1,3.75,3.75
15594,2019-04-28,18:25:05,5174,31,1,2.2,2.2
15595,2019-04-28,18:26:15,8324,39,1,4.5,4.25
15596,2019-04-28,18:26:29,5633,53,1,3.25,3
15597,2019-04-28,18:26:32,5430,48,1,2.5,2.5
15598,2019-04-28,18:27:55,8172,24,1,3,3
15599,2019-04-28,18:29:11,5011,54,1,2.75,2.5
15600,2019-04-28,18:33:39,8373,27,1,3.5,3.5
15601,2019-04-28,18:40:06,8233,58,2,3.5,7
15602,2019-04-28,18:40:06,8233,70,1,3.25,3.25
15603,2019-04-28,18:44:01,8174,26,1,3,3
15604,2019-04-28,18:52:49,8220,29,1,2.5,2.5
15605,2019-04-28,18:52:51,8328,47,2,3,6
15606,2019-04-28,18:59:28,8013,35,2,3.1,6.2
15607,2019-04-28,19:04:53,8481,27,1,3.5,3.5
15608,2019-04-28,19:06:13,8421,29,1,2.5,2.5
15609,2019-04-28,19:06:13,8421,75,1,3.25,3.5
15610,2019-04-28,19:22:44,8080,28,1,2,2
15611,2019-04-28,19:33:39,8374,43,1,3,3
15612,2019-04-28,19:44:27,8274,36,1,3.75,3.75
15613,2019-04-28,19:50:11,8431,50,1,2.5,2.5
15614,2019-04-28,19:55:13,8081,30,1,3,3
15615,2019-04-29,07:06:04,5015,61,1,4.75,4.75
15616,2019-04-29,07:06:04,5015,72,1,3.25,3.25
15617,2019-04-29,07:09:27,5773,54,1,2.75,2.5
15618,2019-04-29,07:13:28,5349,56,1,2.8,2.55
15619,2019-04-29,07:15:40,5943,31,1,2.2,2.2
15620,2019-04-29,07:17:02,5566,39,1,4.5,4.25
15621,2019-04-29,07:26:12,5466,36,2,3.75,7.5
15622,2019-04-29,07:26:58,5735,39,1,4.5,4.25
15623,2019-04-29,07:27:17,5034,72,2,3.25,5.3
15624,2019-04-29,07:27:17,5034,87,2,3,4.2
15625,2019-04-29,07:28:30,5765,43,1,3,3
15626,2019-04-29,07:28:53,5028,42,1,2.5,2.5
15627,2019-04-29,07:29:59,5310,46,1,2.5,2.5
15628,2019-04-29,07:29:59,5310,74,1,3.5,3.5
15629,2019-04-29,07:32:03,5945,52,2,2.75,5
15630,2019-04-29,07:33:17,5010,44,1,2.5,2.5
15631,2019-04-29,07:33:52,5682,26,2,3,6
15632,2019-04-29,07:35:21,5378,34,1,2.45,2.45
15633,2019-04-29,07:35:21,5378,79,1,3.75,3.75
15634,2019-04-29,07:39:16,5073,55,1,4.5,4
15635,2019-04-29,07:39:16,5073,70,1,3.25,3.25
15636,2019-04-29,07:40:10,5707,35,1,3.1,3.1
15637,2019-04-29,07:40:10,5707,76,1,3.5,3.5
15638,2019-04-29,07:43:07,5052,28,2,2,4
15639,2019-04-29,07:44:05,5225,22,2,2,4
15640,2019-04-29,07:46:07,5878,25,2,2.2,4.4
15641,2019-04-29,07:47:39,5429,37,2,3,6
15642,2019-04-29,07:47:39,5429,75,1,3.25,3.5
15643,2019-04-29,07:50:08,5504,27,1,3.5,3.5
15644,2019-04-29,07:51:52,5211,33,2,3.5,7
15645,2019-04-29,08:03:36,5595,45,2,3,6
15646,2019-04-29,08:03:36,5595,74,1,3.5,3.5
15647,2019-04-29,08:05:18,8379,34,1,2.45,2.45
15648,2019-04-29,08:05:18,8379,71,1,3.75,3.75
15649,2019-04-29,08:05:26,5167,24,2,3,6
15650,2019-04-29,08:07:09,5833,54,1,2.75,2.5
15651,2019-04-29,08:08:37,5870,87,1,3,3
15652,2019-04-29,08:10:33,8192,23,2,2.5,5
15653,2019-04-29,08:12:47,5812,35,2,3.1,6.2
15654,2019-04-29,08:13:48,5355,29,1,2.5,2.5
15655,2019-04-29,08:13:55,5378,28,2,2,4
15656,2019-04-29,08:13:55,5378,77,1,3,3
15657,2019-04-29,08:14:41,5745,39,2,4.5,8.5
15658,2019-04-29,08:14:46,5689,31,1,2.2,2.2
15659,2019-04-29,08:14:46,5689,79,1,3.75,3.75
15660,2019-04-29,08:16:20,8026,41,1,4.5,4.25
15661,2019-04-29,08:17:28,8460,42,1,2.5,2.5
15662,2019-04-29,08:18:53,5383,38,1,4,3.75
15663,2019-04-29,08:20:29,5092,26,1,3,3
15664,2019-04-29,08:22:18,5872,57,2,3.35,6.2
15665,2019-04-29,08:22:19,8499,56,2,2.8,5.1
15666,2019-04-29,08:25:01,5240,72,2,3.25,5.3
15667,2019-04-29,08:25:01,5240,87,2,3,4.2
15668,2019-04-29,08:25:35,5746,25,2,2.2,4.4
15669,2019-04-29,08:25:35,5746,76,1,3.5,3.5
15670,2019-04-29,08:27:06,5515,35,2,3.1,6.2
15671,2019-04-29,08:27:06,5515,78,1,4.5,4.5
15672,2019-04-29,08:28:11,5342,54,1,2.75,2.5
15673,2019-04-29,08:28:11,5342,71,1,3.75,3.75
15674,2019-04-29,08:29:50,5347,87,1,3,3
15675,2019-04-29,08:31:40,5337,37,1,3,3
15676,2019-04-29,08:33:51,8092,48,1,2.5,2.5
15677,2019-04-29,08:34:37,5904,45,1,3,3
15678,2019-04-29,08:36:28,5324,27,1,3.5,3.5
15679,2019-04-29,08:36:50,5726,56,1,2.8,2.55
15680,2019-04-29,08:37:53,8333,53,2,3.25,6
15681,2019-04-29,08:40:00,5678,29,2,2.5,5
15682,2019-04-29,08:41:11,5554,29,2,2.5,5
15683,2019-04-29,08:43:40,5002,42,1,2.5,2.5
15684,2019-04-29,08:43:40,5002,76,1,3.5,3.5
15685,2019-04-29,08:45:37,8121,33,1,3.5,3.5
15686,2019-04-29,08:46:45,5644,34,2,2.45,4.9
15687,2019-04-29,08:48:48,5446,36,1,3.75,3.75
15688,2019-04-29,08:49:20,5193,58,2,3.5,7
15689,2019-04-29,08:51:03,8072,47,2,3,6
15690,2019-04-29,08:51:03,8072,69,1,3.5,3.25
15691,2019-04-29,08:51:49,5819,58,2,3.5,7
15692,2019-04-29,08:51:49,5819,77,1,3,3
15693,2019-04-29,08:56:39,5060,34,2,2.45,4.9
15694,2019-04-29,08:59:23,5701,27,2,3.5,7
15695,2019-04-29,08:59:23,5701,76,1,3.5,3.5
15696,2019-04-29,09:01:48,5042,36,2,3.75,7.5
15697,2019-04-29,09:01:48,5042,76,1,3.5,3.5
15698,2019-04-29,09:03:11,5270,52,2,2.75,5
15699,2019-04-29,09:04:52,5671,47,1,3,3
15700,2019-04-29,09:06:06,5158,24,2,3,6
15701,2019-04-29,09:06:33,5620,24,1,3,3
15702,2019-04-29,09:07:26,5783,59,1,4.5,4.5
15703,2019-04-29,09:09:12,8012,22,1,2,2
15704,2019-04-29,09:09:32,5916,41,2,4.5,8.5
15705,2019-04-29,09:09:32,5916,76,1,3.5,3.5
15706,2019-04-29,09:11:39,5627,57,1,3.35,3.1
15707,2019-04-29,09:11:39,5627,70,1,3.25,3.25
15708,2019-04-29,09:11:48,8201,32,2,3,6
15709,2019-04-29,09:12:29,5871,52,2,2.75,5
15710,2019-04-29,09:14:30,8441,29,1,2.5,2.5
15711,2019-04-29,09:14:32,5817,57,2,3.35,6.2
15712,2019-04-29,09:14:32,5817,73,1,3.75,3.75
15713,2019-04-29,09:15:03,5689,53,2,3.25,6
15714,2019-04-29,09:15:03,5689,77,1,3,3
15715,2019-04-29,09:15:15,8312,55,1,4.5,4
15716,2019-04-29,09:15:58,5604,33,1,3.5,3.5
15717,2019-04-29,09:19:09,8336,50,2,2.5,5
15718,2019-04-29,09:20:43,5814,26,1,3,3
15719,2019-04-29,09:27:23,5872,48,2,2.5,5
15720,2019-04-29,09:29:41,8308,22,2,2,4
15721,2019-04-29,09:32:17,5837,50,1,2.5,2.5
15722,2019-04-29,09:32:17,5837,77,1,3,3
15723,2019-04-29,09:33:03,5383,33,2,3.5,7
15724,2019-04-29,09:33:17,5500,38,1,4,3.75
15725,2019-04-29,09:33:17,5500,79,1,3.75,3.75
15726,2019-04-29,09:33:47,5787,30,2,3,6
15727,2019-04-29,09:35:05,5884,49,2,3,6
15728,2019-04-29,09:36:46,5106,38,1,4,3.75
15729,2019-04-29,09:38:03,8285,47,1,3,3
15730,2019-04-29,09:38:03,8285,76,1,3.5,3.5
15731,2019-04-29,09:39:14,8072,29,1,2.5,2.5
15732,2019-04-29,09:39:25,8412,35,1,3.1,3.1
15733,2019-04-29,09:39:55,5787,43,1,3,3
15734,2019-04-29,09:43:09,5921,42,1,2.5,2.5
15735,2019-04-29,09:44:00,5218,41,1,4.5,4.25
15736,2019-04-29,09:48:14,5224,44,1,2.5,2.5
15737,2019-04-29,09:48:14,5224,75,1,3.25,3.5
15738,2019-04-29,09:49:26,5361,25,1,2.2,2.2
15739,2019-04-29,09:49:26,5361,79,1,3.75,3.75
15740,2019-04-29,09:49:27,8153,33,1,3.5,3.5
15741,2019-04-29,09:50:26,5106,35,2,3.1,6.2
15742,2019-04-29,09:51:16,5356,27,2,3.5,7
15743,2019-04-29,09:51:47,5059,28,1,2,2
15744,2019-04-29,10:00:13,8051,54,2,2.75,5
15745,2019-04-29,10:02:50,5186,61,1,4.75,4.75
15746,2019-04-29,10:02:51,5381,61,1,4.75,4.75
15747,2019-04-29,10:02:51,5381,79,1,3.75,3.75
15748,2019-04-29,10:06:17,8043,38,2,4,7.5
15749,2019-04-29,10:07:20,5670,72,2,3.25,5.3
15750,2019-04-29,10:07:20,5670,87,2,3,4.2
15751,2019-04-29,10:07:47,5330,57,2,3.35,6.2
15752,2019-04-29,10:07:47,5330,71,1,3.75,3.75
15753,2019-04-29,10:10:02,5351,46,1,2.5,2.5
15754,2019-04-29,10:12:10,5306,42,2,2.5,5
15755,2019-04-29,10:14:31,5548,40,1,4,3.75
15756,2019-04-29,10:15:37,5678,22,1,2,2
15757,2019-04-29,10:16:01,5065,27,1,3.5,3.5
15758,2019-04-29,10:17:52,8228,34,2,2.45,4.9
15759,2019-04-29,10:17:52,8228,78,1,4.5,4.5
15760,2019-04-29,10:20:14,5141,39,1,4.5,4.25
15761,2019-04-29,10:21:25,5900,87,2,3,6
15762,2019-04-29,10:21:54,5668,34,1,2.45,2.45
15763,2019-04-29,10:24:35,5898,60,2,3.75,7.5
15764,2019-04-29,10:24:35,5898,77,1,3,3
15765,2019-04-29,10:24:54,5617,32,2,3,6
15766,2019-04-29,10:26:25,5453,26,1,3,3
15767,2019-04-29,10:26:55,5084,26,2,3,6
15768,2019-04-29,10:29:08,5226,47,1,3,3
15769,2019-04-29,10:31:21,5562,50,1,2.5,2.5
15770,2019-04-29,10:33:57,5487,44,1,2.5,2.5
15771,2019-04-29,10:33:57,5487,69,1,3.5,3.25
15772,2019-04-29,10:34:11,8281,55,1,4.5,4
15773,2019-04-29,10:34:11,8281,78,1,4.5,4.5
15774,2019-04-29,10:35:52,8249,42,2,2.5,5
15775,2019-04-29,10:38:21,5322,37,1,3,3
15776,2019-04-29,10:38:21,5322,78,1,4.5,4.5
15777,2019-04-29,10:38:42,8167,54,2,2.75,5
15778,2019-04-29,10:38:42,8167,71,1,3.75,3.75
15779,2019-04-29,10:40:21,5033,49,1,3,3
15780,2019-04-29,10:40:40,8030,39,1,4.5,4.25
15781,2019-04-29,10:42:07,8470,41,2,4.5,8.5
15782,2019-04-29,10:42:46,5780,28,1,2,2
15783,2019-04-29,10:46:11,5359,32,1,3,3
15784,2019-04-29,10:46:11,5359,76,1,3.5,3.5
15785,2019-04-29,10:48:58,5550,55,2,4.5,8
15786,2019-04-29,10:48:58,5550,75,1,3.25,3.5
15787,2019-04-29,10:49:26,8002,47,1,3,3
15788,2019-04-29,10:51:56,8288,51,2,3,6
15789,2019-04-29,10:51:56,8288,78,1,4.5,4.5
15790,2019-04-29,10:55:03,5925,40,1,4,3.75
15791,2019-04-29,10:55:10,5286,44,1,2.5,2.5
15792,2019-04-29,10:57:33,5387,38,1,4,3.75
15793,2019-04-29,10:59:27,5508,39,2,4.5,8.5
15794,2019-04-29,11:00:57,8179,59,1,4.5,4.5
15795,2019-04-29,11:00:57,8179,77,1,3,3
15796,2019-04-29,11:01:01,5684,55,2,4.5,8
15797,2019-04-29,11:02:12,5734,31,1,2.2,2.2
15798,2019-04-29,11:02:12,5734,71,1,3.75,3.75
15799,2019-04-29,11:03:34,8348,87,2,3,6
15800,2019-04-29,11:05:16,5769,26,1,3,3
15801,2019-04-29,11:07:48,8272,46,1,2.5,2.5
15802,2019-04-29,11:07:48,8272,78,1,4.5,4.5
15803,2019-04-29,11:12:29,5465,61,1,4.75,4.75
15804,2019-04-29,11:16:56,8481,39,2,4.5,8.5
15805,2019-04-29,11:19:53,5519,24,1,3,3
15806,2019-04-29,11:21:25,5499,23,1,2.5,2.5
15807,2019-04-29,11:25:15,5251,35,1,3.1,3.1
15808,2019-04-29,11:25:32,8148,29,2,2.5,5
15809,2019-04-29,11:27:03,5382,26,2,3,6
15810,2019-04-29,11:29:15,8371,30,2,3,6
15811,2019-04-29,11:29:21,5165,55,1,4.5,4
15812,2019-04-29,11:31:09,8301,58,2,3.5,7
15813,2019-04-29,11:33:54,8023,50,2,2.5,5
15814,2019-04-29,11:34:06,8155,45,2,3,6
15815,2019-04-29,11:34:44,5902,22,1,2,2
15816,2019-04-29,11:38:08,5850,25,2,2.2,4.4
15817,2019-04-29,11:38:54,5516,41,2,4.5,8.5
15818,2019-04-29,11:40:01,8161,38,2,4,7.5
15819,2019-04-29,11:40:31,5363,53,2,3.25,6
15820,2019-04-29,11:41:17,5109,72,2,3.25,5.3
15821,2019-04-29,11:41:17,5109,87,2,3,4.2
15822,2019-04-29,11:41:34,5930,58,1,3.5,3.5
15823,2019-04-29,11:42:46,5023,48,1,2.5,2.5
15824,2019-04-29,11:43:13,5212,51,1,3,3
15825,2019-04-29,11:44:19,5808,31,2,2.2,4.4
15826,2019-04-29,11:44:19,5808,77,1,3,3
15827,2019-04-29,11:44:20,8322,30,1,3,3
15828,2019-04-29,11:45:06,5064,33,2,3.5,7
15829,2019-04-29,11:45:11,5875,61,2,4.75,9.5
15830,2019-04-29,11:45:11,5875,74,1,3.5,3.5
15831,2019-04-29,11:47:15,5246,32,1,3,3
15832,2019-04-29,11:48:49,5045,30,1,3,3
15833,2019-04-29,11:49:13,8002,37,2,3,6
15834,2019-04-29,11:49:45,5347,54,1,2.75,2.5
15835,2019-04-29,11:49:45,5347,77,1,3,3
15836,2019-04-29,11:49:48,8024,23,2,2.5,5
15837,2019-04-29,11:52:57,5343,50,2,2.5,5
15838,2019-04-29,11:52:57,5343,78,1,4.5,4.5
15839,2019-04-29,11:53:48,8431,87,2,3,6
15840,2019-04-29,11:54:59,5554,58,2,3.5,7
15841,2019-04-29,12:02:49,5328,43,2,3,6
15842,2019-04-29,12:02:49,5328,78,1,4.5,4.5
15843,2019-04-29,12:04:12,8280,35,2,3.1,6.2
15844,2019-04-29,12:04:47,5013,25,2,2.2,4.4
15845,2019-04-29,12:06:39,5113,31,1,2.2,2.2
15846,2019-04-29,12:07:20,5091,41,2,4.5,8.5
15847,2019-04-29,12:12:27,5895,61,2,4.75,9.5
15848,2019-04-29,12:13:39,5794,72,2,3.25,5.3
15849,2019-04-29,12:13:39,5794,87,2,3,4.2
15850,2019-04-29,12:14:07,8239,59,1,4.5,4.5
15851,2019-04-29,12:15:15,8192,33,2,3.5,7
15852,2019-04-29,12:15:37,8319,49,1,3,3
15853,2019-04-29,12:15:37,8319,71,1,3.75,3.75
15854,2019-04-29,12:16:53,5512,23,2,2.5,5
15855,2019-04-29,12:16:53,5512,76,1,3.5,3.5
15856,2019-04-29,12:17:38,5071,38,1,4,3.75
15857,2019-04-29,12:17:38,5071,78,1,4.5,4.5
15858,2019-04-29,12:19:04,5545,43,2,3,6
15859,2019-04-29,12:19:04,5545,72,1,3.25,3.25
15860,2019-04-29,12:21:32,5864,25,2,2.2,4.4
15861,2019-04-29,12:21:32,5864,79,1,3.75,3.75
15862,2019-04-29,12:22:29,5023,47,1,3,3
15863,2019-04-29,12:22:39,8176,23,1,2.5,2.5
15864,2019-04-29,12:23:09,8463,52,1,2.75,2.5
15865,2019-04-29,12:25:35,5003,43,2,3,6
15866,2019-04-29,12:26:51,8196,44,2,2.5,5
15867,2019-04-29,12:26:52,5223,53,2,3.25,6
15868,2019-04-29,12:28:24,5715,22,1,2,2
15869,2019-04-29,12:28:55,5304,79,1,3.75,3.75
15870,2019-04-29,12:28:55,5304,87,2,3,6
15871,2019-04-29,12:30:09,5408,53,2,3.25,6
15872,2019-04-29,12:33:43,5205,44,2,2.5,5
15873,2019-04-29,12:36:25,8439,60,1,3.75,3.75
15874,2019-04-29,12:36:47,5361,60,1,3.75,3.75
15875,2019-04-29,12:36:50,5469,57,2,3.35,6.2
15876,2019-04-29,12:39:33,5347,45,2,3,6
15877,2019-04-29,12:39:42,5452,50,1,2.5,2.5
15878,2019-04-29,12:40:46,5187,49,1,3,3
15879,2019-04-29,12:43:12,5242,45,2,3,6
15880,2019-04-29,12:43:23,5630,54,1,2.75,2.5
15881,2019-04-29,12:47:55,5189,51,1,3,3
15882,2019-04-29,12:49:15,5906,37,2,3,6
15883,2019-04-29,12:50:00,5524,56,2,2.8,5.1
